I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25
7628767.000000,-0.005504,0.256567,0.000903,0.005502,-0.002021,0.000441,-2.501944,-0.024247,9.500383,2.004000,0.000467,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7630785.000000,-0.005521,0.256554,0.000897,0.000175,0.007567,-0.002755,-2.455246,-0.069149,9.497689,2.005000,-0.002892,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7632767.000000,-0.005548,0.256545,0.000891,-0.005151,0.009697,-0.002755,-2.455246,-0.069149,9.497689,2.004000,-0.002904,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7634767.000000,-0.005560,0.256556,0.000880,-0.003021,0.007567,-0.004886,-2.480391,-0.052086,9.462666,2.051000,-0.005094,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7636767.000000,-0.005553,0.256550,0.000890,0.002306,0.000110,0.004702,-2.476799,-0.049392,9.467155,1.957000,0.004860,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7638767.000000,-0.005565,0.256558,0.000895,0.002306,0.002241,0.002571,-2.498352,-0.071843,9.492301,2.004000,0.002645,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7640785.000000,-0.005556,0.256562,0.000894,0.003371,0.013958,-0.000625,-2.454348,-0.045800,9.468054,2.004000,-0.000726,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7642767.000000,-0.005556,0.256553,0.000884,0.000175,0.007567,-0.004886,-2.454348,-0.045800,9.468054,2.005000,-0.005095,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7644767.000000,-0.005517,0.256514,0.000871,0.002306,-0.007347,-0.005951,-2.457042,-0.000898,9.484219,2.050000,-0.006110,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7646767.000000,-0.005488,0.256481,0.000872,0.007632,-0.006282,0.000441,-2.458838,-0.030533,9.468952,1.958000,0.000491,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7648789.000000,-0.005486,0.256478,0.000864,0.002306,0.003306,-0.003821,-2.473207,-0.048494,9.471646,2.004000,-0.003968,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7650797.000000,-0.005506,0.256480,0.000867,-0.003021,0.004371,0.001506,-2.483085,-0.068251,9.489607,2.004000,0.001532,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7652779.000000,-0.005520,0.256482,0.000872,0.000175,0.004371,0.002571,-2.483085,-0.068251,9.489607,2.004000,0.002633,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7654781.000000,-0.005527,0.256501,0.000876,0.002306,0.002241,0.001506,-2.492964,-0.064659,9.422254,2.051000,0.001544,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7656781.000000,-0.005516,0.256525,0.000874,0.004436,0.005436,-0.000625,-2.502842,-0.044902,9.460870,1.958000,-0.000677,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7658781.000000,-0.005514,0.256528,0.000871,-0.003021,0.001175,-0.001690,-2.495658,-0.037718,9.495893,2.004000,-0.001754,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7660799.000000,-0.005502,0.256505,0.000880,-0.000890,0.000110,0.004702,-2.457042,-0.033228,9.480626,2.004000,0.004860,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7662781.000000,-0.005476,0.256481,0.000892,0.005502,0.000110,0.005767,-2.457042,-0.033228,9.480626,2.004000,0.005961,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7664770.000000,-0.005444,0.256439,0.000896,0.003371,-0.003086,0.001506,-2.441775,-0.016165,9.486913,2.051000,0.001574,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7666767.000000,-0.005463,0.256423,0.000894,-0.001955,-0.004151,-0.000625,-2.483983,-0.067353,9.502179,1.957000,-0.000622,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7668767.000000,-0.005487,0.256429,0.000887,-0.005151,0.000110,-0.003821,-2.489372,-0.063761,9.456379,2.004000,-0.003950,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7670786.000000,-0.005504,0.256433,0.000892,0.000175,0.005436,0.002571,-2.471411,-0.071843,9.447399,2.005000,0.002627,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7672767.000000,-0.005521,0.256425,0.000902,-0.000890,-0.000955,0.004702,-2.471411,-0.071843,9.447399,2.004000,0.004866,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7674767.000000,-0.005546,0.256390,0.000882,-0.006216,-0.002021,-0.009147,-2.442673,-0.058373,9.463564,2.051000,-0.009444,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7676767.000000,-0.005588,0.256373,0.000864,-0.001955,0.000110,-0.009147,-2.463328,-0.091600,9.475238,1.957000,-0.009456,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7678767.000000,-0.005597,0.256403,0.000853,0.001241,0.006502,-0.004886,-2.501944,-0.061067,9.441113,2.004000,-0.005088,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7680785.000000,-0.005623,0.256393,0.000865,-0.003021,0.002241,0.005767,-2.457940,-0.078130,9.438418,2.005000,0.005949,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7682767.000000,-0.005647,0.256386,0.000866,-0.000890,0.003306,0.000441,-2.457940,-0.078130,9.438418,2.004000,0.000436,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7684768.000000,-0.005629,0.256404,0.000863,0.009763,0.006502,-0.001690,-2.497454,-0.051188,9.486014,2.051000,-0.001785,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7686767.000000,-0.005576,0.256404,0.000861,0.004436,-0.003086,-0.000625,-2.492964,0.008082,9.468952,1.957000,-0.000628,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7688767.000000,-0.005575,0.256413,0.000860,-0.004086,-0.007347,-0.000625,-2.520803,-0.037718,9.476136,2.004000,-0.000603,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7690785.000000,-0.005555,0.256425,0.000857,-0.000890,-0.000955,-0.001690,-2.515415,-0.019757,9.508466,2.012000,-0.001742,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7692767.000000,-0.005530,0.256441,0.000849,0.002306,0.001175,-0.003821,-2.515415,-0.019757,9.508466,2.001000,-0.003956,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7694789.000000,-0.005531,0.256425,0.000865,0.001241,0.003306,0.007897,-2.463328,-0.059271,9.503975,2.047000,0.008145,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7696767.000000,-0.005531,0.256447,0.000868,0.001241,0.003306,0.001506,-2.512721,-0.052086,9.491403,1.957000,0.001538,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7698767.000000,-0.005546,0.256419,0.000861,0.000175,-0.002021,-0.003821,-2.457042,-0.066455,9.479729,2.004000,-0.003938,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7700786.000000,-0.005539,0.256376,0.000862,0.004436,-0.009477,0.000441,-2.458838,-0.052086,9.494995,2.004000,0.000510,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7702768.000000,-0.005536,0.256342,0.000867,0.002306,-0.005216,0.002571,-2.458838,-0.052086,9.494995,2.004000,0.002688,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7704767.000000,-0.005511,0.256343,0.000868,0.006567,0.002241,0.000441,-2.471411,-0.034126,9.436623,2.051000,0.000443,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7706767.000000,-0.005492,0.256358,0.000860,0.003371,0.004371,-0.003821,-2.496556,-0.029635,9.477932,1.966000,-0.003974,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7708767.000000,-0.005505,0.256381,0.000859,0.001241,0.001175,-0.000625,-2.517211,-0.067353,9.480626,1.996000,-0.000653,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7710785.000000,-0.005542,0.256393,0.000846,0.003371,-0.000955,-0.005951,-2.507332,-0.101479,9.476136,2.004000,-0.006147,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7712767.000000,-0.005575,0.256395,0.000858,0.002306,-0.006282,0.005767,-2.507332,-0.101479,9.476136,2.004000,0.005998,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7714767.000000,-0.005530,0.256402,0.000875,0.000175,0.002241,0.007897,-2.481289,0.003592,9.442908,2.051000,0.008151,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7716767.000000,-0.005518,0.256385,0.000870,0.006567,0.000110,-0.002755,-2.466022,-0.047596,9.484219,1.957000,-0.002849,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7718767.000000,-0.005498,0.256375,0.000873,0.005502,0.005436,0.001506,-2.448062,-0.037718,9.433030,2.004000,0.001526,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7720785.000000,-0.005501,0.256407,0.000880,-0.000890,0.013958,0.003636,-2.494760,-0.052984,9.486913,2.005000,0.003680,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7722767.000000,-0.005511,0.256416,0.000870,-0.001955,0.003306,-0.004886,-2.494760,-0.052984,9.486913,2.004000,-0.005070,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7724767.000000,-0.005503,0.256421,0.000862,-0.000890,0.000110,-0.003821,-2.492964,-0.033228,9.473442,2.059000,-0.003950,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7726767.000000,-0.005492,0.256399,0.000867,-0.001955,-0.003086,0.002571,-2.473207,-0.031431,9.503975,1.949000,0.002675,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7728767.000000,-0.005498,0.256425,0.000870,0.009763,0.005436,0.001506,-2.512721,-0.082620,9.491403,2.004000,0.001526,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7730785.000000,-0.005463,0.256436,0.000867,0.012958,-0.002021,-0.001690,-2.510925,-0.035024,9.487810,2.005000,-0.001736,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7732767.000000,-0.005441,0.256459,0.000870,0.005502,0.004371,0.001506,-2.510925,-0.035024,9.487810,2.004000,0.001532,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7734767.000000,-0.005409,0.256464,0.000861,0.001241,0.003306,-0.003821,-2.492964,-0.006286,9.502179,2.054000,-0.003968,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7736767.000000,-0.005429,0.256472,0.000849,-0.003021,-0.000955,-0.005951,-2.495658,-0.062863,9.455482,1.954000,-0.006147,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7738767.000000,-0.005447,0.256497,0.000855,-0.004086,-0.000955,0.002571,-2.524395,-0.061965,9.470748,2.004000,0.002663,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7740785.000000,-0.005445,0.256490,0.000865,0.005502,0.000110,0.004702,-2.482187,-0.061965,9.489607,2.004000,0.004860,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7742767.000000,-0.005440,0.256488,0.000872,0.006567,0.002241,0.003636,-2.482187,-0.061965,9.489607,2.004000,0.003747,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7744767.000000,-0.005453,0.256438,0.000875,0.002306,-0.000955,0.001506,-2.422916,-0.070945,9.477932,2.051000,0.001562,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7746767.000000,-0.005449,0.256403,0.000872,0.004436,-0.007347,-0.001690,-2.461532,-0.052984,9.484219,1.958000,-0.001706,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7748790.000000,-0.005437,0.256394,0.000882,0.002306,-0.002021,0.004702,-2.482187,-0.042208,9.481524,2.012000,0.004872,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7750785.000000,-0.005433,0.256387,0.000887,-0.007282,0.001175,0.002571,-2.480391,-0.026043,9.502179,2.001000,0.002651,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7752767.000000,-0.005427,0.256385,0.000879,-0.004086,0.004371,-0.003821,-2.480391,-0.026043,9.502179,1.999000,-0.003974,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7754767.000000,-0.005407,0.256377,0.000871,0.001241,0.000110,-0.003821,-2.475901,-0.022451,9.477035,2.051000,-0.003950,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7756767.000000,-0.005377,0.256358,0.000880,-0.006216,0.003306,0.004702,-2.460634,0.003592,9.507567,1.964000,0.004842,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7758767.000000,-0.005350,0.256361,0.000879,-0.000890,0.008632,-0.000625,-2.469615,-0.009878,9.485116,2.000000,-0.000694,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7760785.000000,-0.005313,0.256365,0.000869,0.006567,0.001175,-0.004886,-2.491168,-0.012573,9.485116,2.002000,-0.005057,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7762779.000000,-0.005277,0.256366,0.000881,0.003371,0.000110,0.005767,-2.491168,-0.012573,9.485116,2.004000,0.005961,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7764779.000000,-0.005318,0.256369,0.000882,-0.003021,-0.000955,0.000441,-2.492066,-0.091600,9.467155,2.051000,0.000461,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7766779.000000,-0.005340,0.256370,0.000878,-0.000890,0.001175,-0.001690,-2.487576,-0.072741,9.489607,1.957000,-0.001754,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7768781.000000,-0.005329,0.256387,0.000886,0.006567,0.006502,0.003636,-2.488474,-0.051188,9.454583,2.004000,0.003723,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7770799.000000,-0.005325,0.256400,0.000885,0.004436,0.005436,-0.000625,-2.472309,-0.052984,9.411477,2.005000,-0.000676,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7772781.000000,-0.005330,0.256410,0.000874,0.001241,0.004371,-0.004886,-2.472309,-0.052984,9.411477,2.004000,-0.005075,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7774781.000000,-0.005331,0.256435,0.000880,0.001241,0.005436,0.002571,-2.503740,-0.052086,9.464461,2.051000,0.002628,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7776781.000000,-0.005345,0.256482,0.000883,0.000175,0.006502,0.001506,-2.536070,-0.066455,9.478830,1.957000,0.001521,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7778775.000000,-0.005368,0.256457,0.000886,0.004436,-0.000955,0.001506,-2.461532,-0.089804,9.495893,2.004000,0.001562,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7780799.000000,-0.005364,0.256454,0.000889,0.002306,0.001175,0.001506,-2.479493,-0.048494,9.468054,2.005000,0.001550,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7782773.000000,-0.005355,0.256450,0.000892,0.004436,0.000110,0.001506,-2.479493,-0.048494,9.468054,2.004000,0.001556,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7784786.000000,-0.005357,0.256448,0.000888,-0.001955,0.001175,-0.001690,-2.479493,-0.043106,9.465360,2.079000,-0.001754,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7786771.000000,-0.005372,0.256441,0.000896,0.001241,0.003306,0.003636,-2.473207,-0.072741,9.489607,1.929000,0.003741,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7788769.000000,-0.005393,0.256440,0.000892,0.001241,0.000110,-0.001690,-2.486677,-0.076334,9.479729,2.004000,-0.001748,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7790787.000000,-0.005394,0.256420,0.000895,0.000175,-0.003086,0.001506,-2.463328,-0.049392,9.456379,2.004000,0.001574,37.875000,0.000890,-0.000110,0.001690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
